,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
81,82,Jun 30,False,CIN,"L,5-7",10.2,10,7,4,3,2,10,3,0,3.81,43,175,109,1,0,1,0,40,1,0,0,1,0,2,0,6,Jeff Nelson,"S.Lugo (4-66), B.Honeywell (2), N.Martínez (1), J.Hader (9), R.Kerr (1-BSv), D.Carlton (2-BL)"
82,83,Jul 1,False,CIN,"W,12-5",9.0,8,5,5,0,5,6,1,0,3.82,38,152,89,0,0,1,1,33,3,0,0,0,0,0,1,5,Ryan Wills,"M.Wacha (11-55-W), T.Cosgrove (15), L.García (1), T.Hill (1), B.Honeywell (0)"
83,84,Jul 2,False,CIN,"L,3-4",8.0,5,4,4,0,5,6,2,2,3.83,34,134,86,1,1,0,0,27,1,0,0,0,0,1,2,5,Chris Segal,"A.Morejón (4-54), T.Hill (0), P.Avila (99), T.Cosgrove (0-L), N.Martínez (1)"
84,85,Jul 3,True,LAA,"W,10-3",9.0,14,3,3,0,6,11,1,0,3.82,44,185,111,3,1,0,0,38,2,0,0,0,0,0,3,6,Vic Carapazza,"B.Snell (4-56-W), D.Tapia (26), T.Cosgrove (0-H), T.Hill (0), N.Martínez (0-H), J.Hader (2)"
85,86,Jul 4,True,LAA,"W,8-5",9.0,6,5,5,0,5,14,1,1,3.84,38,159,96,3,2,0,0,31,0,1,0,0,1,0,1,4,Nick Mahrley,"J.Musgrove (4-77-W), L.García (2), J.Castillo (99), J.Hader (0-Sv)"
86,87,Jul 5,True,LAA,"W,5-3",9.0,6,3,2,1,3,8,1,0,3.81,36,137,86,0,0,0,0,32,2,0,0,1,0,0,0,4,Jerry Layne,"S.Lugo (4-61), N.Martínez (1-BW), T.Cosgrove (1-H), J.Hader (0-Sv)"
87,88,Jul 7,True,NYM,"L,5-7",10.0,13,7,6,1,6,10,1,2,3.83,49,199,112,2,1,2,0,40,1,0,0,1,0,0,2,7,James Hoye,"Y.Darvish (15-42), A.Morejón (4), L.García (2), T.Hill (3), N.Martínez (1), T.Cosgrove (1-L), B.Honeywell (5)"
88,89,Jul 8,True,NYM,"W,3-1",9.0,3,1,1,0,3,17,1,0,3.8,33,153,92,0,0,0,0,29,0,0,0,0,0,0,0,4,D.J. Reyburn,"B.Snell (4-78-W), L.García (0-H), N.Martínez (0-H), J.Hader (2-Sv)"
89,90,Jul 9,True,NYM,"W,6-2",9.0,5,2,2,0,2,8,0,5,3.78,35,136,91,0,0,0,0,28,2,0,0,0,0,0,3,4,Clint Vondrak,"J.Musgrove (4-73-W), T.Hill (1), A.Morejón (1), T.Cosgrove (1)"
90,91,Jul 14,False,PHI,"W,8-3",9.0,7,3,2,1,5,12,1,0,3.76,39,153,92,3,0,0,0,34,3,0,0,0,0,1,1,5,Dan Bellino,"Y.Darvish (6-65-W), T.Cosgrove (4), N.Martínez (5), L.García (5), J.Hader (5-Sv)"
