,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
38,39,May 12,True,PHI,"L,3-6",9.0,7,6,5,1,1,11,2,0,4.74,34,116,78,1,0,1,0,33,4,0,0,0,0,0,0,3,Jeff Nelson,"A.Gomber (5-58), J.Lawrence (1-L), B.Hand (1)"
39,40,May 13,True,PHI,"L,4-7",9.0,11,7,7,0,6,7,1,0,4.8,42,164,102,2,0,1,1,36,3,0,0,0,0,0,1,5,Jordan Baker,"R.Feltner (5-27-L), P.Lambert (2), B.Suter (3), J.Bird (3), P.Johnson (2)"
40,41,May 14,True,PHI,"W,4-0",9.0,7,0,0,0,3,11,0,0,4.68,37,139,91,0,0,1,0,34,1,0,0,0,0,1,1,3,Ryan Wills,"K.Freeland (5-71-W), J.Bird (0), J.Lawrence (1)"
41,42,May 15,True,CIN,"W,9-8",9.0,12,8,6,2,5,9,0,0,4.71,43,159,95,2,1,1,1,35,4,0,0,1,2,1,0,5,Adam Hamari,"C.Seabold (5-27), B.Suter (1), D.Bard (4-W), B.Hand (2-H), P.Johnson (1-Sv)"
42,43,May 16,True,CIN,"L,1-3",9.0,6,3,3,0,4,7,1,0,4.67,36,121,74,0,0,1,0,31,0,0,0,1,0,0,0,4,Nick Mahrley,"C.Anderson (6-67), P.Lambert (2-L), J.Lawrence (1), D.Bard (0)"
43,44,May 17,True,CIN,"W,11-6",9.0,12,6,6,0,7,4,1,0,4.7,43,156,87,5,2,0,0,36,4,0,0,0,0,0,1,6,Vic Carapazza,"A.Gomber (4-26), F.Abad (99), B.Suter (1-W), J.Bird (2), R.Pint (99), P.Johnson (1-Sv)"
44,45,May 19,False,TEX,"L,2-7",8.0,10,7,5,2,3,6,1,1,4.72,37,146,87,1,1,1,0,33,3,0,0,0,0,1,1,3,Ramon De Jesus,"K.Kauffmann (99-33-L), P.Lambert (2), F.Abad (1)"
45,46,May 20,False,TEX,"L,5-11",8.0,15,11,8,3,4,3,2,0,4.8,42,169,110,3,0,0,0,37,3,0,0,0,1,0,2,6,Lance Barrett,"K.Freeland (5-12-L), J.Bird (2), F.Abad (0), D.Bard (3), B.Hand (4), P.Johnson (2)"
46,47,May 21,False,TEX,"L,3-13",8.0,13,13,13,0,5,8,3,0,5.0,42,177,121,1,0,0,0,36,5,0,0,0,1,0,0,5,Charlie Ramos,"C.Seabold (5-34-L), M.Carasiti (99), J.Lawrence (4), B.Suter (3), A.Trejo (33)"
47,48,May 22,True,MIA,"W,5-3",9.0,11,3,3,0,3,4,0,1,4.95,40,114,74,2,0,0,0,35,1,0,0,1,0,1,2,4,Bruce Dreckman,"C.Anderson (5-44), J.Bird (1-W), J.Lawrence (0-H), P.Johnson (1-Sv)"
