,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
37,38,May 12,False,COL,"W,6-3",9.0,10,3,3,0,0,8,0,0,4.71,35,116,86,2.0,2.0,0,1,33,2,0,0,0,2,0,1,4,Jeff Nelson,"T.Walker (4-49), M.Strahm (4-BW), S.Domínguez (1-H), C.Kimbrel (1-Sv)"
38,39,May 13,False,COL,"W,7-4",9.0,8,4,3,1,2,10,0,0,4.67,38,146,92,0.0,0.0,1,0,35,6,0,0,0,1,1,0,5,Jordan Baker,"R.Suárez (99-39), C.Brogdon (3-W), A.Bellatti (22-H), J.Hoffman (6-H), G.Soto (2-Sv)"
39,40,May 14,False,COL,"L,0-4",8.0,6,4,4,0,1,5,1,0,4.66,31,115,72,0.0,0.0,1,1,30,1,0,0,0,0,1,0,2,Ryan Wills,"A.Nola (4-52-L), A.Vasquez (8)"
40,41,May 15,False,SFG,"L,3-6",8.0,10,6,0,6,2,8,1,0,4.56,37,137,90,3.0,0.0,0,0,34,2,1,0,0,1,0,0,4,Roberto Ortiz,"C.Brogdon (1-48), B.Falter (8-L), A.Bellatti (1), J.Hoffman (1)"
41,42,May 16,False,SFG,"L,3-4",8.0,10,4,4,0,1,11,0,0,4.56,35,129,81,0.0,0.0,0,0,34,1,0,0,0,0,0,0,3,Jeremy Riggs,"Z.Wheeler (5-45-L), S.Domínguez (3), G.Soto (2)"
42,43,May 17,False,SFG,"L,4-7",8.0,11,7,7,0,5,8,0,1,4.63,41,173,106,3.0,0.0,0,0,35,0,0,0,0,0,0,0,7,Rob Drake,"T.Walker (4-27), M.Strahm (4), C.Brogdon (1), A.Vasquez (2), A.Bellatti (1), S.Domínguez (0), G.Soto (0-L)"
43,44,May 19,True,CHC,"L,1-10",9.0,13,10,10,0,7,13,1,1,4.76,48,209,125,0.0,0.0,2,0,39,3,0,0,0,1,0,0,7,Andy Fletcher,"R.Suárez (5-31-L), J.Hoffman (3), E.Uelmen (99), A.Vasquez (1), C.Kimbrel (6), A.Bellatti (1), K.Clemens (16)"
44,45,May 20,True,CHC,"W,12-3",9.0,6,3,3,0,1,13,2,0,4.71,33,124,89,0.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Erich Bacchus,"A.Nola (5-70-W), C.Brogdon (2), Y.Marte (17)"
45,46,May 21,True,CHC,"W,2-1",9.0,3,1,1,0,6,8,1,1,4.63,35,161,105,2.0,0.0,1,0,28,0,0,0,0,0,0,0,6,Laz Diaz,"T.Walker (3-64), S.Domínguez (3), M.Strahm (3-W), C.Brogdon (0-H), G.Soto (3-H), C.Kimbrel (1-Sv)"
46,47,May 22,True,ARI,"L,3-6",9.0,10,6,4,2,2,6,2,0,4.62,40,159,105,0.0,0.0,1,0,38,3,0,0,0,0,1,0,4,Manny Gonzalez,"Z.Wheeler (5-44-L), A.Vasquez (2), J.Hoffman (2), A.Bellatti (2)"
