,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
45,46,May 20,False,SDP,"W,4-2",9.0,3,2,2,0,3,8,2,1,4.84,34,142,90,0,0,1,0,30,1,0,0,0,0,0,0,3,Malachi Moore,"C.Sale (6-70-W), C.Martin (2-H), K.Jansen (6-Sv)"
46,47,May 21,False,SDP,"L,0-7",8.0,6,7,3,4,3,7,1,0,4.81,34,140,89,1,1,0,0,31,3,0,0,0,0,2,0,5,Mark Wegner,"C.Kluber (6-37-L), R.Bleier (5), N.Pivetta (4), J.Rodríguez (3), J.Garza (3)"
47,48,May 22,False,LAA,"L,1-2",8.0,5,2,2,0,3,11,1,1,4.77,32,125,81,0,0,0,0,28,1,0,0,0,0,0,1,2,Ryan Blakney,"T.Houck (6-68), K.Crawford (18-L)"
48,49,May 23,False,LAA,"L,0-4",8.0,9,4,4,0,1,8,3,0,4.76,34,124,82,2,0,0,0,33,3,0,0,0,0,0,0,3,Marvin Hudson,"B.Bello (5-63-L), J.Rodríguez (1), J.Garza (1)"
49,50,May 24,False,LAA,"L,3-7",8.0,7,7,7,0,4,8,3,0,4.82,35,141,86,0,0,0,0,30,2,0,0,0,1,0,0,4,Hunter Wendelstedt,"J.Paxton (4-33-L), N.Pivetta (2), J.Garza (0), K.Jansen (3)"
50,51,May 26,False,ARI,"W,7-2",9.0,7,2,2,0,2,5,0,0,4.76,35,131,78,0,0,1,0,33,0,1,0,0,0,0,1,3,Shane Livensparger,"C.Sale (5-57-W), J.Winckowski (6), B.Bernardino (10)"
51,52,May 27,False,ARI,"W,2-1",9.0,3,1,1,0,0,8,1,0,4.69,30,139,92,0,0,0,0,30,1,0,0,0,0,0,0,4,Dan Bellino,"G.Whitlock (34-61-W), K.Crawford (4-H), C.Martin (6-H), K.Jansen (2-Sv)"
52,53,May 28,False,ARI,"L,2-4",8.0,9,4,4,0,0,8,2,0,4.68,33,148,93,0,0,1,0,33,0,0,0,0,0,0,0,3,Ryan Wills,"T.Houck (5-38-L), J.Rodríguez (4), N.Pivetta (3)"
53,54,May 30,True,CIN,"L,8-9",9.0,12,9,8,1,6,9,1,0,4.75,47,205,126,2,0,0,0,40,1,2,0,0,1,1,0,4,Sean Barber,"B.Bello (6-50-L), J.Garza (5), J.Rodríguez (1), R.Sherriff (12)"
54,55,May 31,True,CIN,"L,4-5",9.0,8,5,2,3,3,13,1,1,4.7,39,175,115,2,0,0,0,35,2,0,0,0,0,1,1,5,Alan Porter,"J.Paxton (6-62), K.Crawford (3-H), J.Winckowski (4-BL), C.Martin (3), N.Pivetta (2)"
55,56,Jun 1,True,CIN,"W,8-2",9.0,7,2,2,0,3,11,0,0,4.65,35,139,90,2,0,0,0,32,5,0,0,0,0,0,1,6,Jim Wolf,"C.Sale (5-52), J.Garza (1), J.Winckowski (0), N.Pivetta (0), C.Martin (0-BW), K.Jansen (4)"
56,57,Jun 3(1),True,TBR,"W,8-5",9.0,10,5,5,0,2,12,0,0,4.65,40,153,110,2,0,1,0,37,4,0,0,0,1,1,0,6,David Rackley,"G.Whitlock (6-39), R.Sherriff (3), C.Kluber (12-W), J.Winckowski (1-H), C.Martin (1-H), K.Jansen (1-Sv)"
57,58,Jun 3(2),True,TBR,"L,2-4",9.0,10,4,4,0,4,11,0,1,4.64,42,166,104,2,0,3,0,37,4,0,0,0,0,0,0,5,Edwin Moscoso,"K.Crawford (2-54), J.Garza (1), R.Sherriff (-1), B.Bernardino (7), K.Jansen (-1-L)"
58,59,Jun 4,True,TBR,"L,2-6",9.0,7,6,6,0,5,10,0,0,4.66,39,148,98,0,0,1,0,33,2,0,0,0,1,0,1,3,Edwin Jimenez,"T.Houck (6-43-L), C.Kluber (0), K.Ort (39)"
59,60,Jun 5,True,TBR,"L,1-4",9.0,8,4,4,0,5,8,0,0,4.65,41,171,107,3,0,0,0,36,3,0,0,0,0,1,0,4,Chris Guccione,"B.Bello (5-52-L), N.Pivetta (3), B.Bernardino (1), K.Ort (0)"
60,61,Jun 6,False,CLE,"W,5-4",9.0,10,4,4,0,2,12,0,0,4.64,39,144,100,0,0,0,0,37,4,0,0,0,0,0,0,3,Stu Scheurwater,"J.Paxton (5-64-W), C.Martin (2-H), K.Jansen (2-Sv)"
61,62,Jun 7,False,CLE,"L,2-5",8.0,11,5,4,1,1,8,0,0,4.64,34,132,88,3,1,0,1,33,3,0,0,0,0,0,2,4,Malachi Moore,"K.Crawford (3-40-L), B.Bernardino (1), J.Garza (3), C.Murphy (99)"
62,63,Jun 8,False,CLE,"L,3-10",8.0,15,10,10,0,2,2,4,1,4.74,39,151,94,2,1,0,0,36,2,1,0,0,0,0,1,3,Andy Fletcher,"M.Dermody (99-42-L), C.Kluber (3), B.Bernardino (0)"
63,64,Jun 9,False,NYY,"W,3-2",9.0,9,2,1,1,1,7,1,0,4.68,36,119,87,1,0,1,1,35,0,0,0,0,0,0,0,4,Jeremy Riggs,"G.Whitlock (5-58-W), N.Pivetta (3-H), C.Martin (2-H), K.Jansen (2-Sv)"
64,65,Jun 10,False,NYY,"L,1-3",8.0,6,3,3,0,1,7,2,1,4.66,30,114,74,1,1,0,0,28,1,0,0,0,0,0,2,3,Brian Knight,"T.Houck (5-63-L), B.Bernardino (1), J.Winckowski (6)"
65,66,Jun 11,False,NYY,"W,3-2",10.0,3,2,2,0,3,6,0,0,4.61,36,133,88,0,0,0,1,33,1,0,0,0,0,1,0,4,Alex Tosi,"B.Bello (5-64), N.Pivetta (1), K.Jansen (1-W), C.Martin (1-Sv)"
66,67,Jun 12,True,COL,"L,3-4",10.0,6,4,1,3,6,11,0,0,4.55,43,172,112,10,1,0,0,37,3,0,1,0,0,2,1,7,Chad Fairchild,"J.Paxton (5-69), J.Winckowski (1), B.Bernardino (1), K.Jansen (0), N.Pivetta (0-L), J.Jacques (99), J.Garza (4)"
67,68,Jun 13,True,COL,"L,6-7",10.0,12,7,6,1,4,10,0,2,4.56,47,166,116,0,0,0,0,40,4,2,0,0,1,1,2,5,Nic Lentz,"K.Crawford (5-38), J.Jacques (0), C.Kluber (4), C.Martin (1), J.Garza (0-L)"
68,69,Jun 14,True,COL,"W,6-3",9.0,7,3,3,0,2,8,0,0,4.54,33,113,89,0,0,1,1,30,2,0,0,0,1,1,2,2,Charlie Ramos,"G.Whitlock (4-63-W), J.Winckowski (1)"
69,70,Jun 16,True,NYY,"W,15-5",9.0,10,5,3,2,2,5,1,0,4.51,38,140,92,1,0,0,0,36,2,0,0,0,0,0,2,4,Hunter Wendelstedt,"T.Houck (5-51), J.Jacques (2-W), C.Kluber (2), B.Bernardino (3)"
70,71,Jun 18(1),True,NYY,"W,6-2",9.0,4,2,2,0,1,11,1,0,4.48,32,135,85,1,0,0,0,31,2,0,0,0,0,1,1,4,John Tumpane,"K.Ort (12-48), C.Murphy (10), N.Pivetta (5-W), C.Martin (4)"
71,72,Jun 18(2),True,NYY,"W,4-1",9.0,5,1,1,0,3,11,0,1,4.43,36,131,82,0,0,2,0,32,2,0,0,0,0,0,0,3,Marvin Hudson,"B.Bello (6-70-W), J.Winckowski (3-H), K.Jansen (5-Sv)"
72,73,Jun 19,False,MIN,"W,9-3",9.0,7,3,3,0,3,11,1,1,4.41,37,146,95,0,0,0,0,33,0,0,0,0,0,0,1,3,Edwin Moscoso,"J.Paxton (6-61-W), J.Winckowski (0), J.Garza (5)"
73,74,Jun 20,False,MIN,"W,10-4",9.0,11,4,4,0,2,9,3,0,4.4,38,143,93,0,0,0,0,36,1,0,0,0,0,0,2,3,Nate Tomlinson,"K.Crawford (6-60-W), B.Bernardino (3-H), C.Kluber (3-Sv)"
74,75,Jun 21,False,MIN,"L,4-5",9.1,9,5,4,1,1,9,1,0,4.4,37,118,84,0,0,0,0,35,3,0,1,1,0,0,0,4,David Rackley,"G.Whitlock (6-51), C.Martin (2), K.Jansen (2), K.Ort (2-L)"
75,76,Jun 22,False,MIN,"L,0-6",8.0,10,6,6,0,3,5,3,0,4.42,36,129,81,2,1,1,0,33,2,0,0,0,0,0,0,3,Chris Guccione,"J.Garza (2-35-L), B.Walter (99), J.Jacques (5)"
