,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
40,41,May 14,True,CIN,"W,3-1",9.0,5,1,1,0,5,11,0,1,4.54,36,146,92,4.0,1.0,0,0,30,2,0,1,0,0,0,2,6,Cory Blaser,"B.Garrett (5-64), B.Hoeing (1), T.Scott (1-W), H.Brazobán (1-H), S.Okert (1-H), D.Floro (1-Sv)"
41,42,May 16,True,WSN,"W,5-4",9.0,8,4,4,0,4,12,1,0,4.52,38,151,97,2.0,2.0,0,0,34,2,0,0,0,0,0,1,5,Mark Carlson,"J.Luzardo (6-64), T.Scott (1-H), H.Brazobán (1-BSv), S.Okert (1), A.Nardi (2-W)"
42,43,May 17,True,WSN,"W,4-3",9.0,9,3,2,1,1,9,1,0,4.46,34,133,89,1.0,1.0,0,0,33,1,0,0,0,0,0,3,5,Tripp Gibson,"E.Cabrera (6-55-W), A.Nardi (0-H), J.Chargois (37-H), T.Scott (0-H), D.Floro (2-Sv)"
43,44,May 18,True,WSN,"W,5-3",9.0,8,3,3,0,2,7,1,0,4.43,36,133,82,1.0,0.0,0,0,34,2,0,0,0,0,0,1,5,Jordan Baker,"E.Pérez (5-62-W), M.Barnes (4-H), S.Okert (1-H), H.Brazobán (1-H), D.Floro (0-Sv)"
44,45,May 19,False,SFG,"L,3-4",8.0,5,4,4,0,5,8,0,0,4.43,34,131,86,2.0,0.0,0,0,27,1,0,1,0,2,0,0,3,Marvin Hudson,"S.Alcántara (5-45-L), A.Nardi (1), B.Hoeing (4)"
45,46,May 20,False,SFG,"W,1-0",9.0,3,0,0,0,1,10,0,0,4.34,31,119,88,2.0,0.0,1,0,29,0,0,0,0,0,0,1,4,Hunter Wendelstedt,"B.Garrett (5-78), J.Chargois (2-W), T.Scott (2-H), D.Floro (1-Sv)"
46,47,May 21,False,SFG,"L,5-7",8.0,9,7,7,0,2,10,2,0,4.4,35,140,88,2.0,2.0,2,0,32,3,0,0,1,0,0,0,4,Brock Ballou,"J.Luzardo (4-38-L), A.Nardi (1), M.Barnes (2), S.Okert (2)"
47,48,May 22,False,COL,"L,3-5",8.0,7,5,5,0,2,9,1,0,4.43,33,123,72,0.0,0.0,1,0,31,4,0,0,0,0,0,0,3,Bruce Dreckman,"E.Cabrera (4-55-L), J.Chargois (1), S.Okert (0)"
48,49,May 23,False,COL,"L,4-5",8.0,7,5,4,1,4,6,0,0,4.43,35,142,87,2.0,2.0,1,0,31,3,0,1,0,0,1,1,4,Derek Thomas,"E.Pérez (4-41-L), H.Brazobán (4), A.Nardi (1), M.Barnes (1)"
49,50,May 24,False,COL,"W,10-2",9.0,4,2,2,0,3,8,1,0,4.38,34,123,83,0.0,0.0,0,0,31,1,1,0,0,0,0,0,4,Malachi Moore,"S.Alcántara (4-56-W), S.Okert (1), B.Hoeing (4), T.Scott (3)"
50,51,May 25,False,COL,"L,6-7",8.1,13,7,7,0,9,7,1,0,4.44,42,166,92,6.0,2.0,2,1,33,2,0,0,0,0,0,2,7,Mark Wegner,"B.Garrett (4-47), A.Nardi (1), T.Scott (0), J.Chargois (2), D.Floro (4), B.Hoeing (0), H.Brazobán (1-L)"
51,52,May 26,False,LAA,"W,6-2",9.0,10,2,2,0,2,10,1,0,4.39,37,145,90,1.0,0.0,1,0,35,2,0,0,0,0,0,2,6,Jeff Nelson,"J.Luzardo (4-55-W), B.Hoeing (0-H), A.Nardi (0-H), T.Scott (0-H), J.Chargois (0), D.Floro (0)"
52,53,May 27,False,LAA,"W,8-5",10.0,8,5,4,1,7,8,1,1,4.37,45,179,109,4.0,2.0,2,0,37,3,0,0,0,0,0,1,6,CB Bucknor,"E.Cabrera (4-50), M.Barnes (3-BSv), H.Brazobán (1-H), S.Okert (2-BSv), D.Floro (0-W), B.Hoeing (0)"
53,54,May 28,False,LAA,"W,2-0",9.0,5,0,0,0,8,9,0,0,4.29,38,170,99,2.0,0.0,0,0,30,2,1,1,0,0,0,2,6,Chris Segal,"E.Pérez (4-62-W), S.Okert (0-H), M.Barnes (0-H), A.Nardi (1-H), T.Scott (1-H), J.Chargois (1-Sv)"
54,55,May 30,True,SDP,"L,4-9",9.0,11,9,7,2,8,8,0,0,4.34,46,163,100,5.0,2.0,5,1,37,2,0,1,0,1,0,0,6,Jordan Baker,"S.Alcántara (5-45), T.Scott (1-BSv), J.Chargois (1), A.Nardi (1), D.Floro (2-L), B.Hoeing (2)"
55,56,May 31,True,SDP,"W,2-1",9.0,2,1,1,0,1,13,1,0,4.28,29,123,85,1.0,0.0,1,0,28,0,0,0,0,0,1,1,3,Brennan Miller,"B.Garrett (5-66), H.Brazobán (3), S.Okert (2-W)"
56,57,Jun 1,True,SDP,"L,1-10",9.0,11,10,10,0,2,11,1,2,4.38,41,161,94,5.0,5.0,3,0,36,6,0,0,0,1,0,1,4,Nate Tomlinson,"J.Luzardo (5-47-L), M.Barnes (3), B.Hoeing (1), J.Stallings (28)"
57,58,Jun 2,True,OAK,"W,4-0",9.0,5,0,0,0,2,15,0,0,4.31,33,145,95,0.0,0.0,1,0,31,1,0,0,0,0,0,0,4,Lance Barrett,"E.Cabrera (5-73-W), J.Chargois (2), A.Nardi (2), T.Scott (2)"
