,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
48,49,May 22,True,DET,"L,5-8",10.0,11,8,7,1,10,12,1,0,5.22,50,211,122,3.0,0.0,0,0,40,1,0,0,0,0,0,0,8,CB Bucknor,"B.Singer (5-26), J.Taylor (1), A.Garrett (0), J.Cuas (1), T.Clarke (0), A.Chapman (4), S.Barlow (4-L), J.Staumont (1)"
49,50,May 23,True,DET,"W,4-1",9.0,8,1,1,0,4,12,0,0,5.14,38,154,95,2.0,1.0,0,0,34,0,0,0,0,0,0,2,5,Chris Segal,"M.Mayers (5-55), J.Cuas (0-W), J.Staumont (0-H), T.Clarke (0-H), A.Chapman (0-Sv)"
50,51,May 24,True,DET,"L,4-6",9.0,10,6,6,0,4,9,2,0,5.15,40,175,109,0.0,0.0,0,0,36,3,0,0,0,0,0,1,4,Brian Walsh,"Z.Greinke (4-59), J.Taylor (1-L), N.Wittgren (99), C.Hernández (2)"
51,52,May 26,True,WSN,"L,10-12",9.0,15,12,12,0,9,6,2,1,5.29,51,209,130,0.0,0.0,1,0,41,3,1,0,0,0,0,0,5,Lance Barksdale,"J.Lyles (5-34-L), J.Staumont (2), A.Garrett (3), J.Cuas (2), N.Wittgren (1)"
52,53,May 27,True,WSN,"L,2-4",9.0,8,4,4,0,5,9,0,1,5.26,41,160,96,3.0,1.0,0,0,35,4,0,0,0,0,0,0,5,Will Little,"B.Singer (4-54), J.Taylor (2-BL), C.Hernández (2), T.Clarke (3), S.Barlow (4)"
53,54,May 28,True,WSN,"W,3-2",9.0,8,2,2,0,5,10,0,0,5.2,40,163,103,1.0,0.0,0,0,35,3,0,0,0,0,0,0,5,Ryan Additon,"D.Lynch (99-53), J.Staumont (1), J.Cuas (1), A.Chapman (4), S.Barlow (0-W)"
54,55,May 29,False,STL,"W,7-0",9.0,2,0,0,0,0,7,0,0,5.1,29,117,77,2.0,0.0,0,0,29,0,0,0,0,0,0,0,4,Mark Wegner,"J.Staumont (0-55), M.Mayers (5-W), T.Clarke (1-H), A.Garrett (2)"
55,56,May 30,False,STL,"L,1-2",8.0,5,2,2,0,2,9,0,0,5.06,31,132,88,1.0,0.0,1,0,28,2,0,0,0,1,0,0,5,Bruce Dreckman,"Z.Greinke (5-68), C.Hernández (2-L), J.Cuas (1), A.Chapman (1), N.Wittgren (3)"
56,57,Jun 2,True,COL,"L,2-7",9.0,9,7,7,0,1,12,1,0,5.09,38,168,109,2.0,2.0,0,0,37,3,0,0,0,0,0,0,5,Mike Muchlinski,"J.Lyles (6-66), T.Clarke (3-H), J.Cuas (2-H), C.Hernández (2-BL), N.Wittgren (2)"
57,58,Jun 3,True,COL,"L,4-6",9.0,8,6,4,2,4,10,0,1,5.07,41,160,99,0.0,0.0,2,0,35,0,1,0,0,1,0,0,4,Sean Barber,"D.Lynch (5-45-L), J.Staumont (4), J.Kowar (14), S.Barlow (5)"
58,59,Jun 4,True,COL,"W,2-0",9.0,8,0,0,0,0,14,0,0,4.99,35,142,102,1.0,0.0,0,0,35,1,0,0,0,0,0,0,4,Alan Porter,"B.Singer (7-66-W), T.Clarke (1-H), A.Chapman (4-H), S.Barlow (0-Sv)"
59,60,Jun 5,False,MIA,"L,6-9",8.0,11,9,8,1,1,5,1,0,5.05,36,132,94,0.0,0.0,0,0,35,3,1,0,0,0,1,1,4,Roberto Ortiz,"C.Hernández (2-59), M.Mayers (6-L), J.Staumont (1), N.Wittgren (2)"
60,61,Jun 6,False,MIA,"L,1-6",8.0,7,6,6,0,3,8,1,0,5.07,35,140,82,5.0,3.0,0,0,32,1,0,0,0,0,1,1,4,Chad Whitson,"Z.Greinke (6-38-L), J.Kowar (2), J.Cuas (3), N.Wittgren (0)"
61,62,Jun 7,False,MIA,"L,1-6",8.0,8,6,6,0,1,3,1,0,5.1,32,102,68,2.0,2.0,0,0,31,1,0,0,0,0,0,1,2,Rob Drake,"J.Lyles (4-46-L), J.Cuas (0)"
62,63,Jun 9,False,BAL,"L,2-3",8.0,8,3,3,0,2,8,1,0,5.07,33,122,82,0.0,0.0,5,1,31,2,0,0,0,0,0,0,3,Scott Barry,"D.Lynch (5-47-L), C.Hernández (3), A.Chapman (4)"
63,64,Jun 10,False,BAL,"L,1-6",8.0,10,6,6,0,5,9,2,0,5.1,38,165,104,2.0,0.0,0,0,33,3,0,0,0,0,0,0,5,Gabe Morales,"B.Singer (5-36-L), A.Cox (36), T.Clarke (5), S.Barlow (5), N.Wittgren (3)"
64,65,Jun 11,False,BAL,"L,3-11",8.0,14,11,11,0,5,3,2,0,5.2,43,161,102,0.0,0.0,0,0,36,5,0,0,0,2,0,0,4,Adam Beck,"C.Hernández (1-34), M.Mayers (5-L), J.Kowar (4), N.Wittgren (0)"
65,66,Jun 12,True,CIN,"L,4-5",10.0,10,5,4,1,3,10,1,0,5.17,40,177,116,1.0,1.0,1,0,35,4,0,0,1,1,0,1,6,CB Bucknor,"Z.Greinke (5-47), J.Cuas (4-BSv), T.Clarke (1), A.Chapman (2), S.Barlow (1), C.Hernández (0-L)"
66,67,Jun 13,True,CIN,"L,4-5",9.0,5,5,5,0,5,5,0,0,5.17,35,137,75,0.0,0.0,3,0,30,1,0,0,0,0,0,2,3,Ben May,"J.Lyles (5-43-L), J.Kowar (1), A.Cox (2)"
67,68,Jun 14,True,CIN,"L,4-7",9.0,7,7,7,0,2,8,4,0,5.2,35,127,78,0.0,0.0,1,0,33,1,0,0,0,0,0,0,3,Jeff Nelson,"D.Lynch (4-36-L), N.Wittgren (2), J.Cuas (1)"
68,69,Jun 16,True,LAA,"L,0-3",9.0,9,3,3,0,5,10,0,1,5.16,40,156,97,4.0,1.0,1,2,34,5,0,0,0,0,0,0,4,Todd Tichenor,"B.Singer (5-47-L), C.Hernández (3), J.Cuas (1), A.Cox (2)"
69,70,Jun 17,True,LAA,"W,10-9",9.0,12,9,9,0,4,7,4,0,5.22,41,162,99,0.0,0.0,3,1,37,2,0,0,0,0,0,1,5,Tony Randazzo,"M.Mayers (5-27), J.Kowar (3), T.Clarke (4), S.Barlow (4), A.Chapman (4-W)"
70,71,Jun 18,True,LAA,"L,2-5",9.0,9,5,5,0,3,7,3,1,5.22,37,136,80,0.0,0.0,0,2,33,2,0,0,0,0,0,0,5,Jeremy Riggs,"Z.Greinke (5-38-L), C.Hernández (1), A.Cox (1), N.Wittgren (3), B.Kriske (99)"
71,72,Jun 19,False,DET,"L,4-6",8.0,8,6,6,0,3,4,1,0,5.24,34,138,88,2.0,2.0,0,0,31,2,0,0,0,0,0,1,3,Will Little,"J.Lyles (5-50), T.Clarke (1-BL), J.Cuas (2)"
72,73,Jun 20,False,DET,"W,1-0",9.0,2,0,0,0,5,4,0,0,5.16,33,118,67,0.0,0.0,0,0,28,1,0,0,0,0,0,1,3,Lance Barksdale,"D.Lynch (5-75-W), A.Chapman (2-H), S.Barlow (2-Sv)"
73,74,Jun 21,False,DET,"L,4-9",8.0,11,9,5,4,1,3,1,1,5.17,37,128,88,0.0,0.0,0,0,35,2,0,0,0,0,1,1,2,Ryan Additon,"B.Singer (4-44-L), J.Kowar (3)"
74,75,Jun 22,False,TBR,"W,6-5",9.0,10,5,5,0,3,13,1,1,5.17,40,161,105,3.0,0.0,0,0,34,1,0,0,1,1,1,0,7,Malachi Moore,"J.Cuas (2-42), A.Cox (3), C.Hernández (3), T.Clarke (2-BSv), N.Wittgren (3), A.Chapman (1-W), S.Barlow (1-Sv)"
75,76,Jun 23,False,TBR,"L,3-11",8.0,17,11,11,0,2,8,1,0,5.25,41,149,92,4.0,2.0,0,1,39,3,0,0,0,0,0,1,4,Bruce Dreckman,"Z.Greinke (4-20-L), J.Cuas (0), B.Kriske (4), J.Kowar (1)"
76,77,Jun 24,False,TBR,"W,9-4",9.0,8,4,4,0,1,5,1,0,5.24,35,110,74,0.0,0.0,2,0,34,2,0,0,0,0,0,1,3,Stu Scheurwater,"J.Lyles (4-41-W), C.Hernández (1), N.Wittgren (1)"
77,78,Jun 25,False,TBR,"L,1-3",8.0,7,3,3,0,3,5,1,0,5.21,34,126,80,0.0,0.0,1,0,30,0,0,1,0,1,0,0,3,Mark Wegner,"D.Lynch (4-57), T.Clarke (2-L), A.Chapman (2)"
78,79,Jun 27,True,CLE,"L,1-2",9.0,7,2,2,0,3,6,0,0,5.17,36,151,99,0.0,0.0,1,0,33,1,0,0,0,0,1,2,4,Andy Fletcher,"B.Singer (5-65), C.Hernández (2), A.Chapman (1), S.Barlow (4-BL)"
79,80,Jun 28,True,CLE,"L,1-14",9.0,14,14,14,0,8,8,3,0,5.29,49,175,102,2.0,0.0,1,0,41,4,1,0,0,0,0,0,6,Mike Estabrook,"A.Cox (5-35-L), B.Kriske (4), J.McArthur (99), N.Wittgren (3), J.Cuas (4), M.Duffy (99)"
80,81,Jun 29,True,CLE,"W,4-3",10.0,13,3,2,1,2,4,0,0,5.24,42,148,93,0.0,0.0,1,0,39,2,0,0,0,1,0,0,5,Jeremy Riggs,"Z.Greinke (5-40), C.Hernández (1), T.Clarke (3), S.Barlow (1), A.Chapman (1-W)"
81,82,Jun 30,True,LAD,"L,3-9",9.0,11,9,8,1,9,7,2,1,5.27,47,189,106,5.0,2.0,1,1,35,4,1,0,0,2,1,0,5,Marvin Hudson,"A.Marsh (99-31-L), A.Garrett (31), J.Cuas (1), N.Wittgren (1), B.Kriske (1)"
82,83,Jul 1,True,LAD,"W,6-4",9.0,9,4,4,0,4,7,0,0,5.26,41,160,97,2.0,0.0,0,0,36,2,0,0,0,1,1,0,4,Ryan Blakney,"D.Lynch (5-46-W), C.Hernández (1-H), T.Clarke (1-H), S.Barlow (1-Sv)"
83,84,Jul 2,True,LAD,"W,9-1",9.0,6,1,1,0,3,7,0,0,5.2,36,139,90,0.0,0.0,0,0,32,1,0,0,0,1,0,0,3,Hunter Wendelstedt,"B.Singer (4-66-W), A.Garrett (1), C.Snider (99)"
84,85,Jul 3,False,MIN,"L,4-8",8.0,14,8,8,0,4,7,1,0,5.24,40,140,89,4.0,1.0,2,1,34,1,0,0,0,2,0,1,5,Shane Livensparger,"A.Cox (4-40), J.Cuas (2), C.Snider (0), T.Clarke (1-L), N.Wittgren (2)"
85,86,Jul 4,False,MIN,"L,3-9",8.0,10,9,9,0,2,6,3,2,5.3,38,129,80,0.0,0.0,1,0,34,2,0,0,0,0,0,0,3,Mark Ripperger,"Z.Greinke (4-33-L), N.Wittgren (0), J.Heasley (59)"
86,87,Jul 5,False,MIN,"L,0-5",8.0,5,5,4,1,6,9,2,1,5.29,34,151,95,0.0,0.0,1,0,27,1,0,0,0,0,0,0,4,Phil Cuzzi,"A.Marsh (4-53-L), A.Garrett (2), T.Clarke (1), D.Coleman (85)"
87,88,Jul 6,False,CLE,"L,1-6",8.0,11,6,4,2,2,7,3,0,5.28,37,149,96,1.0,1.0,3,0,35,1,0,0,0,0,1,1,5,Mark Carlson,"J.Lyles (11-56), A.Garrett (0-L), C.Snider (2), J.Cuas (2), S.Barlow (4)"
88,89,Jul 7,False,CLE,"L,0-3",8.0,6,3,3,0,1,4,1,0,5.26,31,90,66,0.0,0.0,0,0,30,2,0,0,0,0,0,0,3,Brennan Miller,"D.Lynch (5-50-L), C.Hernández (5), J.Heasley (2)"
89,90,Jul 8,False,CLE,"L,6-10",8.0,18,10,10,0,4,5,0,0,5.32,44,163,103,1.0,0.0,1,0,39,5,0,0,0,1,0,1,5,Derek Thomas,"B.Singer (5-19-L), C.Snider (1), T.Clarke (2), N.Wittgren (3), D.Coleman (2)"
90,91,Jul 9,False,CLE,"W,4-1",9.0,7,1,1,0,2,7,0,0,5.27,35,120,84,0.0,0.0,1,0,33,1,0,0,0,0,1,1,3,Randy Rosenberg,"R.Yarbrough (62-60-W), C.Hernández (1-H), S.Barlow (2-Sv)"
91,92,Jul 15(1),True,TBR,"L,1-6",9.0,8,6,6,0,4,13,3,0,5.28,39,147,89,0.0,0.0,1,0,34,1,0,0,0,1,0,0,4,Edwin Moscoso,"A.Marsh (9-64-L), T.Clarke (6), C.Snider (6), N.Wittgren (6)"
92,93,Jul 15(2),True,TBR,"L,2-4",9.0,11,4,4,0,3,8,0,0,5.27,40,136,98,0.0,0.0,0,1,36,2,2,1,0,1,0,0,5,Erich Bacchus,"C.Ragans (32-56), J.Cuas (8-H), J.Heasley (7-BSv), C.Hernández (5-L), D.Coleman (6)"
93,94,Jul 16,True,TBR,"W,8-4",9.0,7,4,4,0,0,4,2,1,5.25,33,107,78,0.0,0.0,0,0,32,1,0,0,0,0,0,2,2,Ryan Wills,"B.Singer (7-56-W), S.Barlow (6)"
94,95,Jul 17,True,DET,"L,2-3",9.0,5,3,3,0,4,9,0,1,5.23,36,157,96,3.0,3.0,0,0,31,2,0,0,0,0,0,1,5,Doug Eddings,"J.Lyles (10-69), C.Hernández (1-H), T.Clarke (1-L), J.Cuas (1-BSv), D.Coleman (1)"
95,96,Jul 18,True,DET,"W,11-10",9.0,11,10,9,1,7,8,2,0,5.27,45,161,98,0.0,0.0,2,0,37,2,0,0,0,1,0,0,5,Ramon De Jesus,"D.Lynch (10-36-W), J.Heasley (2-H), C.Hernández (0-H), D.Coleman (0-H), S.Barlow (1)"
96,97,Jul 19,True,DET,"L,2-3",9.0,8,3,3,0,1,5,1,0,5.24,36,128,90,2.0,1.0,0,0,35,1,0,0,0,0,0,0,3,Brian Walsh,"R.Yarbrough (9-48-L), C.Hernández (0), M.Castillo (58)"
97,98,Jul 20,True,DET,"L,0-3",9.0,6,3,3,0,4,5,0,0,5.22,36,144,92,0.0,0.0,0,0,31,0,1,0,0,1,0,1,5,Alfonso Márquez,"Z.Greinke (15-45-L), A.Cox (16), J.Heasley (1), J.Cuas (2), N.Wittgren (4)"
98,99,Jul 21,False,NYY,"L,4-5",8.0,5,5,5,0,2,6,3,2,5.22,33,125,89,2.0,0.0,0,0,29,0,0,0,0,0,0,1,3,Brennan Miller,"A.Marsh (5-39-L), T.Clarke (3), J.Heasley (0)"
