,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
67,68,Jun 13,False,KCR,"W,5-4",9.0,8,4,3,1,2,5,1,1,4.98,36,142,86,3,0,0,1,32,2,0,0,0,1,1,2,5,Ben May,"B.Williamson (5-40-W), D.Duarte (99-H), I.Gibaut (1-H), L.Sims (1-H), A.Díaz (1-Sv)"
68,69,Jun 14,False,KCR,"W,7-4",9.0,15,4,4,0,2,6,0,2,4.96,45,172,111,4,0,0,0,41,2,2,0,0,0,0,0,6,Jeff Nelson,"B.Lively (4-45-W), A.Young (1), B.Farmer (1), F.Cruz (1), D.Duarte (0), A.Díaz (0-Sv)"
69,70,Jun 16,False,HOU,"W,2-1",9.0,6,1,1,0,3,4,0,0,4.9,36,123,84,0,0,2,0,33,2,0,0,0,0,0,0,4,Vic Carapazza,"A.Abbott (5-64-W), B.Farmer (1-H), L.Sims (2-H), A.Díaz (1-Sv)"
70,71,Jun 17,False,HOU,"W,10-3",9.0,7,3,3,0,4,4,2,0,4.88,36,137,84,0,0,3,1,31,2,0,0,0,1,0,1,4,Jerry Layne,"H.Greene (5-53-W), I.Gibaut (3), B.Farmer (0-H), F.Cruz (2)"
71,72,Jun 18,False,HOU,"W,9-7",10.0,13,7,6,1,5,5,1,0,4.88,48,167,105,0,0,1,0,43,4,1,1,0,0,1,1,5,Adam Hamari,"L.Weaver (5-26), D.Duarte (3), L.Sims (1-H), I.Gibaut (0-BW), A.Young (3-Sv)"
72,73,Jun 19,True,COL,"W,5-4",9.0,10,4,4,0,2,12,1,1,4.87,40,171,111,5,3,0,0,37,2,0,0,0,0,0,0,6,Alex Tosi,"B.Williamson (5-48), B.Farmer (1-BSv), A.Young (0-W), F.Cruz (1-H), L.Sims (0-H), A.Díaz (2-Sv)"
73,74,Jun 20,True,COL,"W,8-6",9.0,8,6,6,0,9,11,3,0,4.89,42,172,102,0,0,1,0,33,3,0,0,0,0,0,2,6,Todd Tichenor,"B.Lively (5-48), A.Young (0-W), F.Cruz (0), D.Duarte (1), C.Legumina (7), A.Díaz (0-Sv)"
74,75,Jun 21,True,COL,"W,5-3",9.0,6,3,3,0,0,15,3,0,4.86,32,120,84,0,0,0,0,32,1,0,0,0,0,0,1,4,Tony Randazzo,"A.Abbott (4-62), L.Sims (1), I.Gibaut (2-W), B.Farmer (1-Sv)"
75,76,Jun 23,True,ATL,"W,11-10",9.0,16,10,10,0,3,8,5,0,4.93,44,178,116,1,0,2,1,41,2,0,0,0,0,0,1,7,Chad Fairchild,"L.Weaver (4-28), D.Duarte (2), A.Young (2-W), I.Gibaut (1-H), B.Farmer (1), L.Sims (1), A.Díaz (2-Sv)"
76,77,Jun 24,True,ATL,"L,6-7",9.0,14,7,7,0,3,6,4,1,4.96,44,164,101,2,0,2,0,39,2,0,0,0,0,0,1,5,Nic Lentz,"G.Ashcraft (15-20-L), F.Cruz (3), A.Young (0), D.Duarte (0), S.Bracho (31)"
