,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
98,99,Jul 23,True,TOR,"L,3-4",9.0,6,4,4,0,2,8,2,2,3.81,35,131,85,1.0,1.0,0,0,30,1,0,0,1,0,1,3,4,Adam Hamari,"B.Woo (4-54-L), T.Saucedo (1), P.Sewald (1), I.Campbell (0)"
99,100,Jul 24,False,MIN,"L,3-4",9.1,8,4,3,1,3,12,0,0,3.8,37,143,94,0.0,0.0,0,0,33,2,1,1,1,0,0,0,4,Rob Drake,"L.Castillo (4-68), J.Topa (1), A.Muñoz (1-BSv), P.Sewald (0-L)"
100,101,Jul 25,False,MIN,"W,9-7",9.0,8,7,7,0,5,18,2,0,3.84,39,178,116,0.0,0.0,3,1,33,1,2,0,0,1,0,0,6,Bill Miller,"G.Kirby (4-36), G.Speier (2), I.Campbell (1), T.Saucedo (1), M.Brash (2-W), P.Sewald (0-Sv)"
101,102,Jul 26,False,MIN,"W,8-7",9.0,12,7,7,0,0,9,4,0,3.87,39,144,95,1.0,1.0,0,0,39,3,0,0,0,0,0,0,5,Chad Whitson,"B.Miller (4-36-W), M.Brash (0-H), G.Speier (0-H), J.Topa (1-H), A.Muñoz (1-Sv)"
102,103,Jul 28,False,ARI,"W,5-2",9.0,10,2,2,0,3,7,0,0,3.85,40,141,90,2.0,2.0,1,0,37,2,0,0,0,0,0,0,4,Jeff Nelson,"L.Gilbert (5-52-W), M.Brash (1), A.Muñoz (1-H), P.Sewald (2-Sv)"
103,104,Jul 29,False,ARI,"L,3-4",8.0,9,4,4,0,3,2,0,0,3.85,33,115,75,0.0,0.0,2,0,30,1,1,0,0,0,0,2,4,Chris Segal,"B.Woo (5-39), G.Speier (2), J.Topa (2), A.Muñoz (0-L)"
104,105,Jul 30,False,ARI,"W,4-0",9.0,3,0,0,0,1,12,0,1,3.82,31,141,98,0.0,0.0,0,0,29,0,0,0,0,0,1,0,4,CB Bucknor,"L.Castillo (5-74-W), J.Topa (0-H), M.Brash (1-H), T.Saucedo (4)"
105,106,Jul 31,True,BOS,"W,6-2",9.0,9,2,2,0,3,9,0,0,3.8,39,175,114,2.0,0.0,2,0,36,1,0,0,0,0,0,1,6,John Libka,"G.Kirby (5-60), G.Speier (1), M.Brash (0-W), T.Saucedo (0-H), A.Muñoz (1-H), I.Campbell (5)"
106,107,Aug 1,True,BOS,"L,4-6",9.0,9,6,6,0,2,8,2,1,3.82,38,142,94,0.0,0.0,0,0,34,4,0,0,0,1,0,1,3,Clint Vondrak,"B.Miller (5-33-L), T.Thornton (31), D.Sweet (12)"
107,108,Aug 2,True,BOS,"W,6-3",9.0,6,3,3,0,3,10,1,0,3.81,35,147,93,1.0,0.0,1,0,32,1,0,0,0,0,0,1,5,D.J. Reyburn,"L.Gilbert (4-52), M.Brash (1-W), G.Speier (1-H), J.Topa (2-H), A.Muñoz (1-Sv)"
108,109,Aug 3,False,LAA,"W,5-3",9.0,6,3,3,0,2,12,1,0,3.81,34,128,83,1.0,0.0,1,0,32,1,0,1,0,0,0,1,4,Paul Clemons,"B.Woo (4-60), G.Speier (0), I.Campbell (2-W), A.Muñoz (0-Sv)"
109,110,Aug 4,False,LAA,"W,9-7",9.0,11,7,7,0,2,9,3,1,3.83,40,134,90,0.0,0.0,0,0,37,2,0,0,0,0,0,1,4,Adrian Johnson,"L.Castillo (4-29), J.Topa (1-W), T.Saucedo (3-H), M.Brash (1-Sv)"
