,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
36,37,May 9,False,MIL,"W,6-2",9.0,5,2,2,0,3,8,2,0,4.18,35,153,95,4,0,1,0,32,0,0,0,0,0,1,1,8,Ramon De Jesus,"N.Syndergaard (8-50), P.Bickford (0), J.Bruihl (12-W), Y.Almonte (1), V.González (1), S.Miller (3), B.Graterol (2), E.Phillips (1-Sv)"
37,38,May 10,False,MIL,"W,8-1",9.0,5,1,1,0,0,11,1,0,4.1,30,119,88,0,0,0,0,30,1,0,0,0,0,0,2,2,Doug Eddings,"C.Kershaw (4-71-W), W.Suero (1)"
38,39,May 12,True,SDP,"W,4-2",9.0,8,2,2,0,1,7,0,0,4.04,34,119,79,3,0,1,0,33,3,0,0,0,0,0,2,3,Jeremy Riggs,"D.May (5-58), C.Ferguson (4-W), E.Phillips (2-Sv)"
39,40,May 13,True,SDP,"W,4-2",9.0,5,2,2,0,0,6,2,0,3.99,33,117,86,2,0,0,0,33,0,0,0,0,0,2,1,4,Rob Drake,"J.Urías (5-67-W), E.Phillips (0-H), B.Graterol (3-H), C.Ferguson (0-Sv)"
40,41,May 14,True,SDP,"W,4-0",9.0,3,0,0,0,3,10,0,0,3.89,33,144,96,1,0,2,0,30,3,0,0,0,0,0,0,5,Bill Miller,"T.Gonsolin (5-68-W), Y.Almonte (4-H), V.González (4), B.Graterol (0), J.Bruihl (4)"
41,42,May 15,True,MIN,"W,9-8",12.0,13,8,7,1,7,15,2,0,3.93,56,218,138,1,1,1,0,49,2,0,1,0,0,0,0,7,Phil Cuzzi,"N.Syndergaard (5-51), J.Bruihl (0), S.Miller (5-H), C.Ferguson (1-H), Y.Almonte (0-BSv), E.Phillips (1-BSv), P.Bickford (5-W)"
42,43,May 16,True,MIN,"L,1-5",9.0,11,5,5,0,3,12,1,2,3.96,42,165,106,0,0,4,0,36,2,0,0,1,0,0,1,4,Shane Livensparger,"C.Kershaw (5-46-L), S.Miller (0), V.González (1), J.Bruihl (0)"
43,44,May 17,True,MIN,"W,7-3",9.0,8,3,2,1,1,11,2,0,3.91,37,148,103,4,0,1,0,36,0,0,0,0,0,1,0,6,Dan Bellino,"D.May (4-53), D.Covey (99), V.González (0), C.Ferguson (1), B.Graterol (2-W), E.Phillips (1)"
44,45,May 18,False,STL,"L,8-16",8.0,12,16,16,0,6,5,7,0,4.2,43,172,104,2,2,3,0,37,1,0,1,0,0,1,0,4,Jeremie Rehak,"J.Urías (4-22-L), P.Bickford (2), A.Jackson (26), Y.Almonte (2)"
45,46,May 19,False,STL,"W,5-0",9.0,2,0,0,0,4,7,0,0,4.1,33,150,93,0,0,1,0,29,0,0,0,0,0,1,1,5,Chad Fairchild,"T.Gonsolin (4-65-W), B.Graterol (1-H), S.Miller (2-H), C.Ferguson (1), T.Cyr (99)"
46,47,May 20,False,STL,"L,5-6",8.0,8,6,6,0,2,7,1,1,4.15,33,119,82,0,0,2,1,29,2,0,1,0,1,0,1,5,Paul Emmel,"N.Syndergaard (4-50), Y.Almonte (1), J.Bruihl (3), V.González (2-L), T.Cyr (0)"
47,48,May 21,False,STL,"L,5-10",8.0,12,10,10,0,4,11,1,0,4.29,39,175,110,4,1,0,1,35,3,0,0,0,0,0,0,5,Nic Lentz,"C.Kershaw (4-38-L), S.Miller (1), J.Bruihl (0), W.Suero (10), P.Bickford (2)"
48,49,May 22,False,ATL,"W,8-6",9.0,9,6,6,0,5,6,1,0,4.32,38,151,90,3,2,1,0,33,3,0,0,0,0,0,3,6,Alan Porter,"G.Stone (18-28), E.Phillips (4-W), C.Ferguson (2-H), Y.Almonte (1-H), P.Bickford (0-H), B.Graterol (2-Sv)"
49,50,May 23,False,ATL,"W,8-1",9.0,5,1,1,0,2,11,0,0,4.26,34,166,107,0,0,1,0,32,2,0,0,0,0,0,0,5,Jim Wolf,"B.Miller (99-59-W), Y.Almonte (0-H), B.Graterol (0), E.Phillips (0), V.González (2)"
50,51,May 24,False,ATL,"L,3-4",8.2,5,4,4,0,3,6,2,0,4.25,33,129,89,1,0,0,0,29,2,0,1,0,1,0,1,4,Mike Muchlinski,"T.Gonsolin (4-53), S.Miller (2), V.González (0), P.Bickford (1-L)"
51,52,May 26,False,TBR,"L,3-9",8.0,13,9,9,0,2,3,2,1,4.36,38,130,82,0,0,4,0,34,4,0,0,0,1,0,0,2,Emil Jimenez,"N.Syndergaard (5-34-L), J.Bruihl (4)"
52,53,May 27,False,TBR,"W,6-5",9.0,9,5,5,0,3,9,1,0,4.37,39,157,106,0,0,1,0,36,2,0,0,0,0,0,0,5,Nestor Ceja,"C.Kershaw (5-43), Y.Almonte (3-W), B.Graterol (3-H), E.Phillips (3-H), C.Ferguson (4-Sv)"
53,54,May 28,False,TBR,"L,10-11",8.0,16,11,11,0,3,12,1,0,4.5,43,163,112,1,1,5,0,40,2,1,0,0,0,0,0,6,Brian O'Nora,"G.Stone (5-11), P.Bickford (3), S.Miller (3), V.González (3-L), B.Graterol (0), Y.Almonte (0)"
54,55,May 29,True,WSN,"W,6-1",9.0,6,1,1,0,2,4,0,0,4.44,34,131,80,0,0,0,0,32,2,0,0,0,0,0,0,4,Todd Tichenor,"B.Miller (5-63-W), V.González (0), J.Bruihl (2), S.Miller (0)"
55,56,May 30,True,WSN,"W,9-3",9.0,6,3,3,0,3,4,1,2,4.41,38,118,71,2,0,0,0,33,1,0,0,0,0,0,0,4,Brian Knight,"T.Gonsolin (5-62-W), A.Vesia (27-H), E.Phillips (2-H), J.Bruihl (0)"
56,57,May 31,True,WSN,"L,6-10",9.0,12,10,7,3,3,7,5,2,4.46,44,150,97,0,0,2,0,39,3,0,1,0,0,0,1,5,Alex Tosi,"N.Syndergaard (4-33), C.Ferguson (3), A.Vesia (0), B.Graterol (2-L), P.Bickford (2)"
57,58,Jun 2,True,NYY,"W,8-4",9.0,5,4,4,0,3,11,3,0,4.45,34,136,87,0,0,0,0,31,0,0,0,0,0,0,1,3,Hunter Wendelstedt,"C.Kershaw (5-69-W), Y.Almonte (4), P.Bickford (1)"
58,59,Jun 3,True,NYY,"L,3-6",9.0,6,6,6,0,1,12,4,0,4.48,34,139,95,0,0,0,0,33,0,1,0,0,0,0,0,5,John Tumpane,"M.Grove (43-50-L), S.Miller (4), A.Vesia (2), T.Scott (99), V.González (4)"
59,60,Jun 4,True,NYY,"L,1-4",9.0,5,4,3,1,4,10,1,0,4.45,37,145,95,0,0,1,0,33,1,0,0,0,0,1,0,4,Ryan Blakney,"B.Miller (5-75), B.Graterol (3), E.Phillips (4-L), C.Ferguson (3)"
60,61,Jun 6,False,CIN,"L,8-9",8.1,14,9,8,1,7,6,0,2,4.52,47,173,105,3,1,0,0,38,1,0,0,0,0,1,2,6,Carlos Torres,"T.Gonsolin (6-45), Y.Almonte (3), B.Graterol (1-H), E.Phillips (1-H), C.Ferguson (1-BL), S.Miller (2)"
61,62,Jun 7,False,CIN,"L,6-8",8.0,13,8,8,0,0,10,3,1,4.58,37,145,97,0,0,4,0,35,1,2,0,0,1,0,1,6,Brock Ballou,"N.Syndergaard (6-24), A.Vesia (3), N.Robertson (99), B.Graterol (0), Y.Almonte (0), E.Phillips (0-L)"
