,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
61,62,Jun 9,False,ATL,"L,2-3",8.0,8,3,2,1,4,8,0,0,4.67,36,153,94,0,0,1,0,32,0,0,0,0,0,0,0,4,Alex MacKay,"J.Gray (6-61), M.Thompson (1-H), C.Edwards (1-H), K.Finnegan (6-BL)"
62,63,Jun 10,False,ATL,"L,4-6",8.0,6,6,6,0,3,8,2,0,4.7,33,132,84,1,0,1,0,29,3,0,0,0,1,0,0,3,Stu Scheurwater,"M.Gore (6-41-L), C.Kuhl (3), J.Weems (2)"
63,64,Jun 11,False,ATL,"W,6-2",9.0,9,2,2,0,1,7,1,0,4.66,37,137,90,0,0,0,0,36,1,0,0,0,0,0,0,4,Malachi Moore,"T.Williams (6-50-W), C.Edwards (1), K.Finnegan (1), H.Harvey (8)"
64,65,Jun 13,False,HOU,"L,1-6",8.0,9,6,6,0,7,8,4,0,4.68,39,160,95,0,0,1,1,32,1,0,0,0,0,0,0,4,Tony Randazzo,"P.Corbin (5-51-L), M.Thompson (3), C.Kuhl (2), T.Ward (6)"
65,66,Jun 14,False,HOU,"L,4-5",8.2,8,5,4,1,1,7,2,1,4.68,35,130,88,0,0,2,0,33,2,0,0,0,0,0,1,3,Jeremy Riggs,"J.Gray (4-54), J.Weems (3), H.Harvey (2-L)"
66,67,Jun 15,False,HOU,"W,4-1",10.0,7,1,1,0,3,10,0,0,4.61,38,163,97,2,0,1,0,35,1,0,0,0,0,0,1,5,Brian Knight,"M.Gore (4-62), M.Thompson (1), K.Finnegan (3), H.Harvey (0-BW), C.Edwards (3-Sv)"
67,68,Jun 16,True,MIA,"L,5-6",9.0,11,6,6,0,4,6,1,0,4.63,39,159,100,1,0,0,0,35,1,0,0,0,0,0,3,5,Brock Ballou,"T.Williams (4-28), J.Weems (1), M.Thompson (0), C.Edwards (0-L), C.Kuhl (2)"
68,69,Jun 17,True,MIA,"L,2-5",9.0,7,5,5,0,7,7,0,0,4.64,40,169,103,0,0,0,0,32,1,0,1,0,1,0,2,4,Ron Kulpa,"J.Irvin (10-57), J.Weems (0), C.Kuhl (0-L), T.Ward (3)"
69,70,Jun 18,True,MIA,"L,2-4",9.0,12,4,3,1,2,5,0,0,4.61,41,143,91,0,0,2,0,37,0,0,0,0,2,0,0,2,Junior Valentine,"P.Corbin (4-37-L), C.Abbott (34)"
70,71,Jun 19,True,STL,"L,6-8",9.0,11,8,8,0,4,9,2,1,4.66,41,168,97,0,0,0,0,36,1,1,0,0,0,0,1,5,Mike Estabrook,"J.Gray (4-30-L), J.Weems (1), C.Edwards (2), C.Kuhl (1), K.Finnegan (3)"
71,72,Jun 20,True,STL,"L,3-9",9.0,14,9,9,0,4,9,3,1,4.73,46,179,117,0,0,2,0,40,2,0,0,0,1,1,1,3,Brian Walsh,"M.Gore (4-40-L), T.Ward (2), H.Harvey (4)"
72,73,Jun 21,True,STL,"W,3-0",9.0,7,0,0,0,2,5,0,0,4.66,34,129,81,3,0,0,0,32,1,0,0,0,0,0,1,4,Erich Bacchus,"T.Williams (4-66-W), M.Thompson (4-H), K.Finnegan (1-H), H.Harvey (0-Sv)"
73,74,Jun 22,True,ARI,"L,3-5",9.0,9,5,1,4,2,8,1,1,4.61,38,138,95,0,0,1,0,34,0,0,0,0,1,1,2,3,Doug Eddings,"J.Irvin (4-61-L), J.Weems (2), C.Abbott (3)"
74,75,Jun 23,False,SDP,"L,3-13",8.0,15,13,13,0,5,5,3,2,4.73,44,162,95,3,0,2,0,37,3,0,0,0,0,0,2,4,John Libka,"P.Corbin (4-25-L), J.La Sorsa (19), C.Kuhl (3), T.Ward (2)"
75,76,Jun 24,False,SDP,"W,2-0",9.0,4,0,0,0,4,12,0,0,4.67,34,152,90,1,0,1,1,30,0,0,0,0,0,0,0,4,James Hoye,"J.Gray (4-62-W), M.Thompson (2-H), K.Finnegan (2-H), H.Harvey (2-Sv)"
76,77,Jun 25,False,SDP,"W,8-3",9.0,8,3,3,0,6,12,1,0,4.64,40,184,101,5,0,1,0,34,1,0,0,0,0,0,1,6,D.J. Reyburn,"M.Gore (4-60-W), M.Thompson (0-H), J.La Sorsa (1-H), J.Weems (2), P.Espino (99), H.Harvey (0)"
77,78,Jun 26,False,SEA,"L,4-8",8.0,12,8,8,0,5,9,2,0,4.7,41,172,108,2,2,2,0,34,1,0,0,0,2,0,0,3,Mark Carlson,"T.Williams (4-37), C.Abbott (3-L), T.Ward (2)"
78,79,Jun 27,False,SEA,"W,7-4",11.0,7,4,4,0,6,9,1,0,4.67,44,176,111,4,1,0,0,37,1,0,2,0,1,0,2,5,Brennan Miller,"J.Irvin (4-49), M.Thompson (1), K.Finnegan (2), H.Harvey (1), J.Weems (1-W)"
79,80,Jun 28,False,SEA,"W,4-1",9.0,6,1,1,0,0,11,1,0,4.63,33,132,92,0,0,0,0,33,0,0,0,0,0,0,0,3,Derek Thomas,"P.Corbin (4-76-W), A.Willingham (99), H.Harvey (0-Sv)"
80,81,Jun 30,False,PHI,"W,2-1",9.0,8,1,1,0,1,12,0,0,4.58,35,145,103,1,0,3,0,34,1,0,0,0,0,0,0,4,Jansen Visconti,"J.Gray (5-63-W), M.Thompson (2-H), K.Finnegan (2-H), H.Harvey (1-Sv)"
81,82,Jul 1,False,PHI,"L,4-19",8.0,18,19,19,0,5,6,4,1,4.77,48,178,114,2,1,0,0,41,5,0,0,0,1,0,0,7,Edwin Jimenez,"M.Gore (5-18-L), A.Willingham (2), J.La Sorsa (5), T.Ward (4), J.Ferrer (99), C.Abbott (4), I.Vargas (99)"
82,83,Jul 2,False,PHI,"W,5-4",9.0,10,4,4,0,5,3,2,0,4.76,39,138,80,1,0,0,0,34,4,0,0,0,0,0,3,5,Carlos Torres,"T.Williams (5-42-W), J.Ferrer (0-H), M.Thompson (1-H), K.Finnegan (1-H), H.Harvey (1-Sv)"
83,84,Jul 3,True,CIN,"L,2-3",9.0,7,3,3,0,2,8,1,2,4.74,38,154,95,0,0,1,0,34,0,0,0,0,0,0,0,4,Adrian Johnson,"J.Irvin (5-50-L), J.Weems (5), J.La Sorsa (1), A.Willingham (1)"
84,85,Jul 4,True,CIN,"L,4-8",9.0,16,8,8,0,7,4,3,1,4.77,48,164,99,0,0,6,1,38,1,0,0,1,1,0,2,3,Emil Jimenez,"P.Corbin (5-22-L), C.Abbott (2), J.Ferrer (1)"
85,86,Jul 5,True,CIN,"L,2-9",9.0,16,9,7,2,8,9,2,2,4.8,52,202,111,0,0,4,0,42,4,0,0,0,0,2,1,4,Quinn Wolcott,"J.Gray (4-37-L), A.Willingham (1), J.La Sorsa (1), J.Weems (1)"
86,87,Jul 6,True,CIN,"L,4-5",10.0,6,5,4,1,3,8,1,1,4.79,38,150,87,3,1,1,0,33,2,0,0,1,0,0,0,7,Manny Gonzalez,"M.Gore (4-53), M.Thompson (3), J.Weems (0), J.Ferrer (1-BSv), K.Finnegan (3-BSv), H.Harvey (3-L), C.Abbott (1)"
87,88,Jul 7,True,TEX,"L,2-7",9.0,10,7,7,0,3,7,2,0,4.81,40,156,100,0,0,1,0,36,4,0,0,0,1,0,0,2,Tom Hanahan,"T.Williams (4-44-L), J.Adon (99)"
88,89,Jul 8,True,TEX,"W,8-3",9.0,8,3,3,0,2,4,2,0,4.79,36,132,88,0,0,0,0,34,2,0,0,0,0,0,1,4,Gabe Morales,"J.Irvin (4-48-W), J.Weems (1), K.Finnegan (1), A.Willingham (2)"
89,90,Jul 9,True,TEX,"W,7-2",9.0,8,2,2,0,3,6,0,0,4.76,37,134,85,2,0,0,0,34,1,0,0,0,0,0,1,4,Adam Beck,"P.Corbin (4-68-W), J.Ferrer (2), K.Finnegan (0), H.Harvey (2)"
90,91,Jul 14 susp,False,STL,"W,7-5",10.0,6,5,5,0,1,10,3,2,4.76,39,135,93,3,0,0,0,35,1,0,0,1,0,0,0,6,Bill Miller,"T.Williams (6-56), C.Abbott (7), J.Weems (5), M.Thompson (7), K.Finnegan (4-BW), H.Harvey (4-Sv)"
