,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
34,35,May 7,False,PIT,"W,10-1",9.0,8,1,1,0,3,6,0,0,4.06,38,144,87,4.0,0.0,3,0,35,3,0,0,0,0,0,0,4,Jansen Visconti,"Y.Kikuchi (4-66-W), Y.García (2), J.Romano (1-H), N.Pearson (3)"
35,36,May 9,False,PHI,"L,4-8",8.0,9,8,8,0,7,6,1,0,4.19,39,167,107,7.0,4.0,2,0,31,2,0,1,0,1,0,2,5,Jeremie Rehak,"A.Manoah (5-41-L), T.Mayza (2), N.Pearson (1), T.Richards (5), E.Swanson (3)"
36,37,May 10,False,PHI,"L,1-2",9.2,7,2,1,1,3,13,0,0,4.09,39,168,121,0.0,0.0,1,0,35,2,0,1,1,0,0,0,5,Chad Fairchild,"K.Gausman (5-75), Y.García (2-H), E.Swanson (0-H), J.Romano (2-BSv), T.Mayza (0-L)"
37,38,May 12,True,ATL,"W,3-0",9.0,2,0,0,0,2,8,0,2,3.98,31,103,70,,,0,1,27,1,0,0,0,0,0,1,1,Laz Diaz,C.Bassitt (6-89-W)
38,39,May 13,True,ATL,"W,5-2",9.0,7,2,2,0,6,6,1,0,3.93,39,159,96,4.0,0.0,2,0,33,1,0,0,0,0,0,1,4,Mike Estabrook,"J.Berríos (6-49), Y.García (2), E.Swanson (2-W), J.Romano (2-Sv)"
39,40,May 14,True,ATL,"W,6-5",9.0,10,5,4,1,4,12,3,0,3.93,43,177,111,1.0,0.0,0,0,39,1,0,0,0,0,2,0,5,Andy Fletcher,"Y.Kikuchi (6-33), A.Bass (7), J.Jackson (7), T.Richards (4), N.Pearson (4-W)"
40,41,May 15,True,NYY,"L,4-7",9.0,8,7,7,0,10,9,3,0,4.01,44,171,95,4.0,1.0,1,0,34,2,0,1,0,0,1,1,5,Clint Vondrak,"A.Manoah (5-26-L), N.Pearson (0), T.Mayza (4), J.Jackson (0), Y.García (1)"
41,42,May 16,True,NYY,"L,3-6",9.0,9,6,5,1,4,11,2,0,4.03,38,143,87,0.0,0.0,0,0,33,2,0,0,0,1,0,0,3,James Hoye,"K.Gausman (5-65), E.Swanson (2-L), A.Bass (1)"
42,43,May 17,True,NYY,"W,3-0",10.0,3,0,0,0,5,11,0,1,3.92,39,155,98,1.0,0.0,2,0,33,0,0,1,0,0,0,0,4,D.J. Reyburn,"C.Bassitt (4-77), Y.García (1), T.Mayza (1), J.Romano (3-W)"
43,44,May 18,True,NYY,"L,2-4",9.0,9,4,4,0,1,10,2,1,3.93,37,139,93,1.0,0.0,0,0,35,3,0,0,0,0,0,1,3,John Libka,"J.Berríos (4-57-L), Y.García (0), N.Pearson (2)"
