,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
38,39,May 11,False,NYY,"W,8-2",9.0,4,2,2,0,2,9,0,1,2.93,33,113,76,0,0,0,0,30,1,0,0,0,0,0,1,3,Alan Porter,"D.Rasmussen (4-80-W), J.Diekman (11), J.Guerra (0)"
39,40,May 12,False,NYY,"L,5-6",8.0,9,6,6,0,2,4,3,0,3.01,32,121,72,1,1,0,0,30,0,0,0,0,0,0,2,4,Nate Tomlinson,"T.Kelley (26-52), J.Fleming (4), K.Kelly (3), J.Adam (3-BL)"
40,41,May 13,False,NYY,"L,8-9",8.0,10,9,9,0,7,7,3,0,3.17,41,170,106,3,2,2,0,34,1,0,0,0,0,0,0,4,Sean Barber,"S.McClanahan (4-35), R.Thompson (5-L), J.Guerra (1), J.Beeks (2)"
41,42,May 14,False,NYY,"W,8-7",9.0,12,7,7,0,1,11,3,0,3.26,38,147,97,1,1,1,1,37,0,0,0,0,0,0,1,5,Mike Muchlinski,"Z.Eflin (4-50-W), C.Poche (5), K.Kelly (1), T.Kelley (1-H), J.Adam (1-Sv)"
42,43,May 16,False,NYM,"W,8-5",9.0,6,5,5,0,1,7,3,0,3.3,34,143,97,1,0,0,0,33,0,0,0,0,0,0,0,5,Ben May,"J.Beeks (2-56), Y.Chirinos (5-W), R.Thompson (2), Z.Littell (6), J.Diekman (4)"
43,44,May 17,False,NYM,"L,7-8",9.1,8,8,7,1,3,9,3,2,3.38,40,141,89,1,0,0,0,35,0,0,0,0,0,0,1,7,Jeff Nelson,"J.Fleming (4-61), K.Kelly (2-H), J.Diekman (0-H), R.Thompson (0-BSv), C.Poche (2-H), J.Adam (2-BSv), P.Fairbanks (18-BL)"
44,45,May 18,False,NYM,"L,2-3",8.0,8,3,3,0,3,6,1,0,3.38,35,149,95,0,0,0,0,32,1,0,1,0,0,0,0,4,CB Bucknor,"T.Bradley (23-55), Z.Littell (1-L), J.Beeks (1), T.Kelley (3)"
45,46,May 19,True,MIL,"W,1-0",9.0,8,0,0,0,1,10,0,0,3.31,35,115,83,0,0,2,0,34,1,0,0,0,0,0,0,3,Jerry Layne,"S.McClanahan (5-71), J.Adam (1-W), P.Fairbanks (1-Sv)"
46,47,May 20,True,MIL,"W,8-4",9.0,6,4,4,0,2,10,2,0,3.32,34,132,89,2,0,0,1,32,1,0,0,0,0,0,0,4,Adam Hamari,"Z.Eflin (5-65-W), R.Thompson (2), K.Kelly (2), J.Adam (0-Sv)"
47,48,May 21,True,MIL,"L,4-6",9.0,10,6,6,0,4,6,3,1,3.38,40,156,96,1,0,1,0,35,3,0,1,0,0,0,2,4,Nick Mahrley,"J.Beeks (2-51), C.Criswell (29-L), J.Diekman (3), Z.Littell (2)"
48,49,May 22,True,TOR,"W,6-4",9.0,11,4,4,0,2,2,2,0,3.39,38,153,96,2,1,0,0,36,1,0,0,0,0,0,2,4,Jordan Baker,"T.Kelley (3-52), J.Fleming (4-W), Z.Littell (0), P.Fairbanks (2-Sv)"
49,50,May 23,True,TOR,"L,1-20",9.0,27,20,19,1,1,9,4,0,3.71,54,171,118,0,0,2,0,52,3,1,0,0,1,1,1,6,Brennan Miller,"T.Bradley (4-35-L), Z.Burdi (25), K.Kelly (2), C.Poche (5), L.Raley (25), C.Bethancourt (99)"
50,51,May 24,True,TOR,"W,7-3",9.0,8,3,3,0,1,8,1,0,3.7,35,122,82,2,0,1,0,34,1,1,0,0,0,0,1,4,Mark Carlson,"S.McClanahan (4-72-W), J.Adam (3), K.Kelly (0-H), P.Fairbanks (1)"
51,52,May 25,True,TOR,"W,6-3",9.0,8,3,3,0,5,1,0,0,3.68,39,134,80,3,2,0,0,33,0,0,0,0,1,1,2,4,Tripp Gibson,"Z.Eflin (4-59-W), C.Faucher (25), J.Diekman (3), C.Poche (1-Sv)"
52,53,May 26,True,LAD,"W,9-3",9.0,9,3,3,0,6,10,0,1,3.67,41,156,99,6,0,0,0,34,1,0,0,0,0,0,2,8,Emil Jimenez,"J.Beeks (4-46), C.Criswell (4-W), J.Diekman (0), K.Kelly (1), C.Poche (0-H), C.Faucher (0), J.Adam (1-H), P.Fairbanks (1)"
53,54,May 27,True,LAD,"L,5-6",9.0,9,6,6,0,3,14,2,0,3.71,39,166,102,0,0,1,0,36,4,0,0,0,0,0,0,5,Nestor Ceja,"T.Glasnow (99-48), K.Kelly (0), J.Diekman (0-H), C.Poche (0-BL), T.Kelley (4)"
54,55,May 28,True,LAD,"W,11-10",9.0,12,10,8,2,4,9,5,0,3.79,44,142,90,0,0,0,0,38,2,0,1,0,2,1,1,3,Brian O'Nora,"J.Fleming (5-13), J.Beeks (1-W), J.Adam (1-Sv)"
55,56,May 29,False,CHC,"L,0-1",8.0,3,1,0,1,2,11,0,0,3.73,29,128,86,0,0,1,0,26,0,0,0,0,1,0,0,3,Dan Merzel,"T.Bradley (5-68-L), T.Kelley (1), J.La Sorsa (99)"
56,57,May 30,False,CHC,"L,1-2",8.0,8,2,2,0,4,9,1,0,3.71,34,137,81,3,0,0,0,30,1,0,0,0,0,0,1,4,Lance Barksdale,"S.McClanahan (5-54-L), C.Faucher (3), T.Kelley (0), J.Diekman (2)"
57,58,May 31,False,CHC,"W,4-3",9.0,6,3,3,0,3,9,0,1,3.69,36,155,91,4,1,4,2,31,1,0,0,1,0,1,0,5,Will Little,"Z.Eflin (5-56), C.Poche (3-W), J.Adam (2-H), K.Kelly (3-H), J.Beeks (2-Sv)"
58,59,Jun 3(1),False,BOS,"L,5-8",8.0,12,8,8,0,4,7,0,2,3.78,41,163,106,4,1,1,0,35,4,0,0,0,0,0,1,5,David Rackley,"T.Kelley (3-57), J.La Sorsa (4), K.Kelly (2-H), J.Beeks (2-BL), C.Criswell (7)"
