,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
55,56,Jun 2,True,SEA,"W,2-0",9.0,3,0,0,0,1,7,0,1,3.62,30,103,73,0.0,0.0,1,0,28,0,0,0,0,0,0,0,3,Laz Diaz,"J.Gray (6-77-W), G.Anderson (2-H), W.Smith (2-Sv)"
56,57,Jun 3,True,SEA,"W,16-6",9.0,11,6,6,0,5,14,0,0,3.66,42,178,111,3.0,1.0,1,0,37,2,0,0,0,0,0,0,5,Mike Estabrook,"A.Heaney (6-36), J.Sborz (5-W), J.Leclerc (2), C.Ragans (3), J.King (5)"
57,58,Jun 4,True,SEA,"W,12-3",9.0,8,3,3,0,1,11,0,1,3.65,36,139,94,2.0,1.0,0,0,34,1,1,0,0,0,0,0,4,Andy Fletcher,"N.Eovaldi (5-77-W), J.Hernández (3), B.Burke (3), J.King (0)"
58,59,Jun 5,True,STL,"W,4-3",9.0,6,3,2,1,3,6,0,0,3.62,34,124,81,0.0,0.0,1,1,30,1,0,0,0,1,1,1,3,Pat Hoberg,"M.Pérez (5-73), G.Anderson (2-BSv), W.Smith (2-W)"
59,60,Jun 6,True,STL,"W,6-4",9.0,7,4,4,0,3,6,3,1,3.62,38,148,91,1.0,0.0,1,0,34,0,0,0,0,0,1,1,4,Nestor Ceja,"D.Dunning (5-38-W), C.Ragans (2-H), J.Sborz (2-H), W.Smith (0-Sv)"
60,61,Jun 7,True,STL,"L,0-1",9.0,4,1,1,0,0,12,1,1,3.58,29,100,76,,,0,1,28,1,0,0,0,0,0,1,1,Brian O'Nora,J.Gray (4-87-L)
61,62,Jun 9,False,TBR,"L,3-8",8.0,8,8,7,1,3,6,2,1,3.64,36,145,95,2.0,0.0,3,0,32,2,0,0,0,0,1,1,3,Jansen Visconti,"A.Heaney (5-48-L), S.Howard (99), J.King (4)"
62,63,Jun 10,False,TBR,"W,8-4",9.0,7,4,4,0,4,10,1,0,3.65,38,143,92,2.0,0.0,0,0,34,3,0,0,0,0,0,0,3,Carlos Torres,"N.Eovaldi (5-46-W), J.Sborz (3-H), W.Smith (3)"
63,64,Jun 11,False,TBR,"L,3-7",8.0,12,7,7,0,3,7,1,0,3.71,36,136,85,1.0,0.0,1,1,33,2,0,0,0,0,0,1,4,Brock Ballou,"M.Pérez (5-11-L), J.Leclerc (7), G.Anderson (5), Y.Rodríguez (27)"
64,65,Jun 12,True,LAA,"L,6-9",12.0,10,9,7,2,8,7,3,0,3.74,53,195,121,2.0,0.0,1,0,44,3,0,0,0,1,1,2,6,Ramon De Jesus,"D.Dunning (5-39), G.Anderson (0-BSv), J.Sborz (1), W.Smith (1), C.Ragans (5-L), Y.Rodríguez (0)"
65,66,Jun 13,True,LAA,"L,3-7",9.0,8,7,7,0,5,8,2,0,3.79,40,149,98,3.0,0.0,1,0,33,2,0,1,1,1,0,0,5,Lance Barrett,"C.Bradford (15-57), O.White (99-L), B.Burke (8), J.Leclerc (1), J.King (3)"
66,67,Jun 14,True,LAA,"W,6-3",9.0,7,3,3,0,5,9,1,1,3.78,40,171,104,3.0,0.0,0,0,34,2,0,0,0,0,0,0,4,Doug Eddings,"A.Heaney (4-48), G.Anderson (1), J.Sborz (1-W), W.Smith (1)"
67,68,Jun 15,True,LAA,"L,3-5",9.0,8,5,5,0,2,11,3,1,3.8,36,129,85,0.0,0.0,0,0,33,1,0,0,0,0,0,2,3,Alfonso Márquez,"N.Eovaldi (4-62-L), B.Burke (1), J.Barlow (17)"
68,69,Jun 16,True,TOR,"L,1-2",9.0,3,2,2,0,2,7,1,0,3.77,32,123,80,0.0,0.0,0,0,30,1,0,0,0,0,1,1,4,Jeremie Rehak,"M.Pérez (4-59-L), J.Barlow (0), G.Anderson (1), J.Leclerc (2)"
69,70,Jun 17,True,TOR,"W,4-2",9.0,9,2,2,0,1,4,1,0,3.75,35,120,85,0.0,0.0,0,0,34,1,0,0,0,0,0,1,3,Chad Fairchild,"D.Dunning (4-54-W), J.Sborz (2-H), W.Smith (2-Sv)"
70,71,Jun 18,True,TOR,"W,11-7",9.0,9,7,7,0,6,7,0,1,3.79,41,152,94,3.0,2.0,2,1,33,1,0,0,0,1,0,1,5,Nic Lentz,"J.Gray (10-20), J.King (4-W), G.Anderson (1-H), J.Leclerc (1), J.Barlow (1)"
71,72,Jun 19,False,CHW,"W,5-2",9.0,10,2,2,0,1,9,2,1,3.77,38,142,97,2.0,0.0,0,0,36,1,0,0,0,0,0,1,4,James Hoye,"A.Heaney (4-57-W), B.Burke (3-H), J.Sborz (1-H), W.Smith (1-Sv)"
72,73,Jun 20,False,CHW,"L,6-7",8.0,9,7,7,0,4,6,2,0,3.82,37,145,94,2.0,0.0,1,0,33,1,0,0,0,0,0,0,4,D.J. Reyburn,"N.Eovaldi (4-48), J.Barlow (1), G.Anderson (1-L), J.Leclerc (1)"
73,74,Jun 21,False,CHW,"W,6-3",9.0,4,3,2,1,2,4,1,1,3.79,34,122,71,0.0,0.0,0,0,29,2,0,0,1,1,1,1,3,Clint Vondrak,"M.Pérez (4-59-W), J.Sborz (1-H), W.Smith (1)"
74,75,Jun 23,False,NYY,"W,4-2",10.0,6,2,2,0,2,4,0,1,3.76,35,118,81,2.0,1.0,0,1,31,1,0,0,0,1,0,3,4,Andy Fletcher,"D.Dunning (5-59), J.King (4-BSv), J.Barlow (2-W), W.Smith (1-Sv)"
75,76,Jun 24,False,NYY,"L,0-1",8.0,4,1,1,0,2,8,1,0,3.73,30,128,82,0.0,0.0,0,0,28,0,0,0,0,0,0,0,3,Carlos Torres,"J.Gray (5-59-L), G.Anderson (3), J.Barlow (0)"
