Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
143,143,143,143,144,Sep 12,True,STL,"L,2-5",39,34,2,9,3,0,0,2,5,0,4,0,0,0,1,3,0,0,0.259,0.325,0.43,0.756,10,11,R,A.Wainwright(45),0.2647058823529412,0.358974358974359,0.35294117647058826,0.7119155354449472
144,144,144,144,145,Sep 13,True,STL,"L,0-1",34,29,0,3,1,1,0,0,5,0,11,0,0,0,0,1,1,0,0.258,0.325,0.429,0.754,7,12,L,D.Rom(68),0.10344827586206896,0.23529411764705882,0.20689655172413793,0.4421906693711968
145,145,145,145,146,Sep 14,True,TBR,"L,3-4",31,30,3,4,0,0,2,3,1,0,15,0,0,0,0,1,0,0,0.258,0.324,0.429,0.752,1,11,R,A.Civale(54),0.13333333333333333,0.16129032258064516,0.3333333333333333,0.4946236559139785
146,146,146,146,147,Sep 15,True,TBR,"L,1-7",30,29,1,2,0,0,1,1,1,0,13,0,0,0,1,1,0,0,0.257,0.322,0.427,0.749,2,11,R,Z.Eflin(79),0.06896551724137931,0.1,0.1724137931034483,0.27241379310344827
147,147,147,147,148,Sep 16,True,TBR,"W,8-0",37,34,8,12,0,0,1,8,3,0,9,0,0,0,0,2,1,0,0.257,0.323,0.427,0.75,5,9,R,T.Glasnow(24),0.35294117647058826,0.40540540540540543,0.4411764705882353,0.8465818759936408
148,148,148,148,149,Sep 17,True,TBR,"W,5-4",41,39,5,9,4,0,1,5,0,0,12,0,1,1,0,0,0,0,0.257,0.322,0.427,0.749,6,16,R,Z.Littell(55),0.23076923076923078,0.21951219512195122,0.41025641025641024,0.6297686053783614
149,149,149,149,150,Sep 18,False,HOU,"W,8-7",44,41,8,16,3,1,1,8,2,0,12,0,0,1,0,0,0,0,0.258,0.323,0.428,0.751,9,15,R,J.Verlander(48),0.3902439024390244,0.4090909090909091,0.5853658536585366,0.9944567627494456
150,150,150,150,151,Sep 19,False,HOU,"W,9-5",41,37,9,10,1,0,4,9,3,0,9,1,0,0,0,0,3,0,0.258,0.323,0.43,0.753,5,9,R,H.Brown(31),0.2702702702702703,0.34146341463414637,0.6216216216216216,0.9630850362557679
151,151,151,151,152,Sep 20,False,HOU,"L,1-2",35,33,1,6,3,0,0,1,2,0,13,0,0,0,0,0,1,0,0.258,0.322,0.429,0.751,7,9,R,C.Javier(66),0.18181818181818182,0.22857142857142856,0.2727272727272727,0.5012987012987012
152,152,152,152,153,Sep 21,False,CLE,"L,2-5",37,34,2,7,3,0,0,2,3,0,10,0,0,0,0,0,0,0,0.257,0.322,0.428,0.75,8,11,R,H.Gaddis(56),0.20588235294117646,0.2702702702702703,0.29411764705882354,0.5643879173290938
153,153,153,153,154,Sep 22,False,CLE,"L,8-9",42,36,8,10,3,1,0,6,4,1,9,1,0,0,0,2,1,0,0.257,0.322,0.428,0.75,7,13,R,S.Bieber(41),0.2777777777777778,0.35714285714285715,0.4166666666666667,0.7738095238095238
154,154,154,154,155,Sep 23,False,CLE,"W,2-1",41,36,2,9,1,0,0,2,5,0,11,0,0,0,0,0,2,0,0.257,0.323,0.427,0.749,12,10,R,C.Quantrill(48),0.25,0.34146341463414637,0.2777777777777778,0.6192411924119241
155,155,155,155,156,Sep 24,False,CLE,"W,5-1",41,33,5,7,4,0,0,5,8,0,8,0,0,0,0,0,1,1,0.257,0.323,0.426,0.749,9,11,R,T.McKenzie(35),0.21212121212121213,0.36585365853658536,0.3333333333333333,0.6991869918699187
156,156,156,156,157,Sep 26,True,WSN,"W,1-0",30,27,1,6,0,0,1,1,3,0,9,0,0,0,0,2,1,1,0.257,0.323,0.426,0.748,5,9,R,J.Gray(63),0.2222222222222222,0.3,0.3333333333333333,0.6333333333333333
157,157,157,157,158,Sep 27,True,WSN,"W,5-1",39,32,5,9,1,0,1,5,5,0,8,1,1,0,0,0,2,0,0.257,0.323,0.426,0.749,10,10,L,P.Corbin(34),0.28125,0.38461538461538464,0.40625,0.7908653846153846
158,158,158,158,159,Sep 28,True,BOS,"W,2-0",30,26,2,4,1,0,1,2,3,0,5,1,0,0,0,1,0,0,0.257,0.323,0.425,0.748,4,14,L,C.Sale(58),0.15384615384615385,0.26666666666666666,0.3076923076923077,0.5743589743589743
159,159,159,159,160,Sep 29,True,BOS,"L,0-3",30,29,0,3,1,0,0,0,1,0,13,0,0,0,0,1,0,0,0.256,0.322,0.423,0.745,3,9,R,N.Pivetta(82),0.10344827586206896,0.13333333333333333,0.13793103448275862,0.271264367816092
160,160,160,160,161,Sep 30,True,BOS,"W,5-2",32,32,5,7,3,0,0,4,0,0,10,0,0,0,0,0,2,0,0.256,0.321,0.423,0.744,3,13,R,K.Crawford(77),0.21875,0.21875,0.3125,0.53125
161,161,161,161,162,Oct 1,True,BOS,"L,1-6",33,29,1,2,0,0,0,1,4,0,9,0,0,0,0,0,0,0,0.255,0.321,0.421,0.742,5,12,R,T.Houck(73),0.06896551724137931,0.18181818181818182,0.06896551724137931,0.2507836990595611
